business_id,MID
ZBHXfX3vK-ck52UBEofV2w,480
-7PX_FOoCwktlunImRyZdg,372
WBt2pa7k_K2LKW2OJuXG9Q,395
c-tqu-EZFhVzfERpIu_XVA,399
Yg30x5Q8dlqLXCY4VDHHlw,361
RNO7SRmfVi0CyXjtPhXELg,399
fJ-2acaqvWOsujUTAJB-ew,399
MxghJ-pBUXhOJ_XN0roafw,390
35qJKph1vzdLgFjV47Fk9w,363
AL_dmG-SSeykB0X5SpDiwA,399
tAEKCC7h9h9A79SfYx0Prg,399
9-lGjghZUEPmKyviTyYLUA,390
EWmYNndtI9G0c2lI58vQWA,363
CGCLYjfKSxVvHOvAe8L-IA,399
PDIh1lVtKlUqPJROXYJQvQ,372
W-LDsxo_4WaFuuyeuJs-Gg,363
F5BCXUpQpCRPeFmWnQmSJA,642
2-_UPP_gKEsx2F8BXZf-PA,363
qO7dpBAVxbrR4GbtR2uCOw,645
zxVw9U56heInhfyprhkxIg,390
9jY0VAudPcYJjyokdZjy_w,399
80omysuPKac8zn1PfRnQRQ,372
RXYbsN0FgaiTXZqSO2s7nw,399
25IJ2tocJfC1ufW-qnRjMw,363
xly3K2HgsjvZs5Mu9kSFxg,363
VhQXJteVrG3L-wq8HlYFqw,375
JSUmoa3hFNfoDYLbYNNLOQ,390
NliWba-ulb7USmQ3m_JWYw,363
j4nX7yJFULEXXjMKBLwDLw,363
XfgHILSTiFuoK69Z4KOcJg,363
l6ChWz5fwhkvuEmThuFl5w,363
Xz0HTTnKuf1BW26CmKA8CQ,372
fH-udnxBjJ0ldqMeaMAoSw,365
ORp9PRTDtalvEGL19Wco-Q,390
9CGmq4GMEyyPTeNflnW0SQ,363
ZDE5QPR5Q9sL50bhK3qv1A,645
hQ7NikMijOLR2jXpMCTUHg,636
KxHDiCOhHWQu_VOw8DMfJA,453
9ibMbke1qYbmhJ2Qf3tWfA,399
6XhlgvpC5dgIgKITz2024g,363
D2kcKhrwCPuKZoFSbLcOrA,363
ROUjTKM6H56_hJqIDKrjnw,361
oMKDfSKXbumNXMD45ZQKag,363
t9CyBtX5JCj2BAG3pvMhKg,372
PLVJCN2p1MIkeDzIbAx9kA,647
FlSz_R7LkZE-eqNDuQ_CjQ,390
Glg017F8ER-HSfDjap7YHw,363
APpZ6wQ0kkTf01trskWOoQ,399
dnhjXPmP5QDovnBfVmx7YA,363
sd4BuC4Om6WuvnP87ZS8Og,365
6WDaq9fe39J1THiWI19p9g,372
VqFOdZveUE6p6cT-dpcknA,390
qaS11gk1kIlrzCX1LYiZsw,399
2XUYdiTgCsDE0k61QC422A,609
z8sURDJz4XRrFYBKPQT7jw,363
ZLdG0mEkAYeJisXjqkb--w,363
1o3N4PiPI-fHnJnh-U85iw,390
SU6X9n_LpvZotMi4B5yjmw,363
d_cNeXjuRXceZuL6hQKmBg,399
rjtvoD27R9pVUyu-Ahypqw,390
dCPyV8XCEyE7pyUgzOCDKA,399
y7CMNXCilj1M1U93F7v0KQ,390
_myTPlWa8QRN5eavs-hNPg,399
twrfUEK_7kTOLOL96oPYyw,399
o60ONA3T9gzCX6_8LjWB8w,363
UZ34XAw1GJ3chCOuKL69Mg,399
ExDYoLUru6wMcAmcSYwM3w,390
DizSoX0FqH_EvXSHW6wEIQ,368
RhIjAPdxZYnzqWLs7P-YTA,480
97V91GSG-OQvrvOc9GXoGA,399
npFreYuGvPtNbHo0x74zcA,390
6BpELbqMVHEuQEH8ooZZxw,363
aiZ8O5WScaF0IzxP7zOHVQ,399
wiIVbG2ONHXBa5Vn-Y0fBQ,372
ostVuyoxxQiP3Qik_L7nPA,642
JMRJxV9PxIT78ticltqm9g,606
R_LcZEX_Ua4JnC3CFg_ZmQ,453
svRbfqMTzh7duwwcHz_6VA,390
omeNgo1ws1vEVOfWmQfjmg,365
UPd7JlDh07dTmIHJ83tpXA,363
-dWbB9wKYsH-HESAANWajw,372
aidcfUzZLOjWgwlxfv3UlA,363
pWy-sZB1s_-ypb8qydreLQ,399
J5Uz9eK9qHfxxhT_4ktZGA,363
JDwEvZq0KCSwgEds3LxgMA,399
IaweS7AnQ1zFwAO2K9dAbw,363
2oSmaFSi0GSDPTOHOKeQHQ,363
orS5gYr8phw6YfV-oEPnTw,363
b7giaWVhjIjhlF7S2ezZAw,390
XE2mPGdbUAOI5ddKdQiLXA,363
uTlDVK8-7VwpLhHnCRTCLg,390
eJsyYjEFd0Tsh-kRWhB3Lw,363
RYYzq9MFwXhrGSPeWtUwEA,390
7H2mRn5Z9v65Ii0juNWhww,399
YKvRkkluFUMCsFwUyp3SVw,363
qQOs9v-lm7Vc6KH_0X7SOQ,399
7siEeRGqAJ730IkwAtcWAQ,399
AEOTETRSzo5ubm4-Ud4PUg,399
0SVfiZGhqZ8iZFcC7QQakg,363
Cg5hUSWUwFImqO4beH1Zyg,480
_e5KDltp_0XNkylTYR1V2w,404
YQFcxE9UXrKc-QuTUu7twQ,480
mIVfDS47YwXjDjXVxAoZVg,395
1NZNZHnGE4-FLZmU6xp3oQ,390
o3SafLqbLT_zT2HyqHwvhg,399
XOXNnNjfDyxywTbG3DvKAQ,399
oxv2UyI5yF6yawPU20tOxA,372
-KIdCJnkt5N8rnnmWR5MQg,390
UVw-ZOsmJ1cDQO9_AFUzWA,399
eNcYNWN1e5zgIwxebVV6PA,399
UYUoQEbKcoFXs-0VRxrO1g,399
QZgtObG3H57Ev5FnjoGjFg,372
4VPjBVJKcxDpr00OMwxSww,399
gq4_ZraLQToBmUUEewwO0A,638
jM4Nhkmh1ZjxkFVQVh6shQ,480
BDaWhBjEF23ucDjy353-GA,363
W0Ouw8EAczv9C1nS4ENwFQ,363
blLNQHrgAKR2md7MMx2pzw,368
4e_kgP5CBbWwZCYEbConPA,399
uYl_QBtb7bXhu9sgb4kCrg,480
_eYGcch95eygN_b_rigUkg,363
7qo6rqDjlHds8ObxzxBD4A,399
ghVhlFpNhfBwWDFGSlt2JA,642
igHYkXZMLAc9UdV5VnR_AA,375
TkN0yt3iWVbP4OdjsYchkg,363
nn4ZkIZTCd7jJhxs-P9tHA,728
wPgp3oddFUzpGrQc__HYhg,476
lUSAupdaVSoEaUO63RdPZA,399
TdoLDxiqDKbk_lmni5nu6A,404
bK5nWi1oNs63utSlzmRUNg,372
L-Yj3Y1bYKTSg4uE9KTVBw,390
2SVC9SP6MDZXBJ3QjD5LiQ,363
S4AxMho1JHup_WMNzaBodA,363
ad7lp1JL-gC4d4zDXXNgjg,363
qFo9G2zdvLbgH8whxty36g,372
2GtsN4VziQDzDK5YGToSqg,390
WuQZ5iesON7NWTDWgwWlbQ,393
ND4HKwyHKm56DoIgi1ItRw,363
_ViWhj5UYgzxQfH4TZUzAA,390
CVKOPzBVOj3_apFUmZ9ZWw,399
2Lqm-qiTFOzbz73qLiHh_w,606
UpbTdzW9OoVrnbpHyxnMWg,399
TdCyaV9ae0ykq94eM01ESA,372
U9HhVS9rtYAYh4ZVcWWIbg,395
An_5_l5Wm2U0xQe5CvHUBA,363
l1twxADAddVRIysgY4oMfg,363
i6N0e1zVhkQvof_acn85Og,363
iNeiyfZ7MHK8dI0QZ4Ucsg,368
ID-awJIobDBZ_cqDjG8irQ,363
IkilcGqiN3_sQk-VvnoAeg,372
BefU9_zFx7RkoAg7rvgJkA,363
SFIEPlpYFhtWysquTF3h1A,363
uHUcYpGlcdlu5m7oiZGY6w,645
lv5Bnqlt93NnvNJ2oNcQ8Q,399
Etj3Qsw7mH8IpeZU1JJX1A,363
bFzFGDQTLsAs1WKA_EGjZA,402
mdEkl6kDxMrg-n5s6y6Zhw,363
5JNvfPfd6mcpwNoekzqBow,726
sRG0srH95a9eqN0MXqZWZQ,363
yiFcujhdkeDhmXRufMG-lw,399
Qqu_MRaus17-4VVmzXq1_g,366
CeuTRtwsq6w5rztGOyNMPg,363
4RSJzjaxYJ9CRTfrk1sHZg,395
DDfGmZ07nTAR579uCd7gzQ,365
LDSsilH-ZmQ3C8h-ek2O-Q,363
MmBiJCKvaJkC86ovcoEmFg,363
fK5pISvzFanBY_W9D3C3rg,363
wvoX1JCsGcNZZlGzD0EMdQ,363
5EnHfzuyBf03UhJH4E4mAA,372
KynXf-SiyaxrnJ4w9bhfUw,390
RFN2um_vsoliBtvLzH7PcA,399
7O0KOr-bvliBVMrBjsZsmg,399
fQwB9Z98YEhkJit7c3z51A,453
fUalY46xohLeAQDVkxfabQ,363
95yLSttIbeSB7ZwxLEdttA,363
srcfY2_U5_0k7dzZQX6sAg,399
WBay6AZsHMExtMQsRc9-bQ,399
3Qe4M3JNs7yIRXP13g-NYA,642
lkWp0VRR2rfwchnl5M843g,393
3etJqAlwlr8km-MXTOBIFQ,399
DW7ttoWMaI2jWN41gekbiA,399
p0hfV1YC5KB3Np5mek3TbQ,363
8kL_Z36p2HtSe6-lh0naEQ,480
QBfiXxrvHtFNUQhKcLt36Q,390
46ud6EO8tIlgnLnhLN2Tvg,363
puAbLedY3pNlPA_TS5OjYg,363
M7UUtqg0K09T6Z0yIy0Hlw,609
GHrAwy2r9_JR-1OP9Toeyg,363
yYDjvIuKUU-W6OhA-IkWUw,363
qtOiD-sYulTUZjfqnV-F_Q,363
wwI9KGu-g9UZsQAqeU7irw,363
30goBr-YkM8KxJjbeB8jtQ,363
SK8MTQKD6jeLOBxxKejbqw,395
JkQSLe_rBftbTJdZuQFlSw,372
HnbkGxUs7oWKYDeB-Pk82Q,608
5idHlOd78PQH93RWIM6KYA,483
UGy0QULAPPRcOUJQSiRmGQ,363
i2dnic7VdQ3NyiQQWUXHbA,372
k2wKGAnlSb4n5WT694GcTA,363
Dpl8d6eXq-YnF5zEV1cwMw,606
Hn4gBm58p8Txa6vnGLqTow,399
1CL8v1mIwpGh-FW0U6BH8Q,363
cTbFJzHQzFSX-z3JF4abKQ,372
t3AWGr757V4Fvcun6sDsuw,390
GjEbrETDJf0KPHQWvWkoqA,361
vU8-ATy2-MASm-bQXdhRaw,399
ZyOgY-z9sHdHp8_FDoQAJg,399
AcGGuYDnK7TIzsOWOHNuhg,393
8qTuIU_goGWDoFdYFGLJUA,363
kf6GtTk_6UPrpICC-eQH4g,363
7sqyF1oNXKWGMU0A_tVaIg,390
3T3Fk6b2Vena-Ot-KQ1USw,636
Tc1ly-0VLk3AaoMb7CrlVA,482
NqYttaW7CjJjhCN3Q1n-aQ,642
T-jZ7he52Vog3pL2zAjSoQ,363
HrppuvgMdHCCWw6UObirrA,395
QLfzQP9NY4YNQbM-I7nZRw,363
41LcUz0kXaYHiMf8rUS_aQ,372
O7HkpdnXpwKNgsA9DbMPhw,399
iPDraG9gpzlOQpQhJdPsfg,363
dvbcUnKv2awsIxog7dO4vw,390
9cuklQaqN2d3WA0Ef6jECg,638
kEc9uZmCXyM_XbdQyYBeEw,390
jppxrDQLXr4Nk8cV7IGlcw,399
HxC7kYHEVO-GKHvDoeI2RQ,399
UT6L3b7Zll_nvRidijiDSA,480
_3IE9guLHvAr-kJpH4Zd7Q,390
x96SxIclNKmAgTEjQbkhxg,399
sm9d8q9DJW6OVKeDlVUVKA,390
LgqGDQsUurUh6qUocPeSsQ,399
IsNyYU75dVu0Nnoo8bO4gA,392
dCCMinVIJodrMAB1bbh3DA,363
cTXVWy-OYfDn8YAVu2vutA,363
MgzGvq5VKDqXKigty36xRw,392
heka2ccBTq9dlMJR3xI38A,363
zGXO7B16FXxjc_P0rst7rg,372
Dv0OHpQSL4hOGl2KAEVvlA,399
oYWy-hOTCOF7h8DCAZ_Mxw,395
mMCLCMnerDC4zNV8NQ_cag,399
0jv1aUWkZfoJumErj3JCFQ,372
fIcHJP6iJH15vIzV6JUROQ,399
2BEJCBkNzOBXaydBJf5k0A,642
T3DcIhsOy74mmmtLmi-X3w,399
52Iyhd0kdxtG_4LOZpQ7WA,390
xkdgCrkgfbI80Htst6-Lbw,399
GYD-zJZnqrMWR8u2ML06Vg,363
mOaHJZYTsgB0G_TIKykFAA,399
TeaOjHwZmKYlD9ce1l-8Ug,363
uP2-0N59oW5lggIyvdfWkQ,372
9tjX_OuFofQxLTh9pky8KQ,366
SsM2b6A-FyFvxANBqAzpYg,363
8E_EuXDOFmwGLbDVwkO21g,372
IFlSq9YWXHZyLnuh0EffKQ,363
mhcaplFScvQBEk50cmd3jg,363
29L2u1-bqyXebJls83ArzA,453
39lLJK_rrYY2NYomSsQdUA,363
EDjz3N5KpsygQxnWi9iP3w,480
sKrlmbrZWCyLIgiMihCPqw,399
0kD9yJIB2cmvOh8-WbcO_w,390
UEG4WM5vrDTxuH12hOziVA,363
gJ1qSDxS7Gmx_85vmc-_tA,399
0c6PQILCLwRZ8FIB4AEsGw,399
NwWd3HpXXMRYFdyDFG8jkA,363
3GjbxmFkWEI3jpDzCSyDeA,390
EWcCj1D3K1NnEgYD_LjgDQ,395
qhdrw31E9cNbqrJoPOqWqA,368
4Z6bb_d5xgnJ5HrkaIvsqA,480
gxQo3f0F5Bq8G2Pj9Sw0aw,363
sCXAcEGUqjxjNb-gWLSlvg,363
rTJDssEcvPnq5jjGzKLTlQ,717
HyW8DBMowtmI6ZK4cr2ICA,399
hvAA5ebsM6EPl43OBpoVVw,399
YnGf7asAct4nVyWbSQl8eA,390
2_qLxCT0jHM8Xqk6PEwrBw,372
oguosnOCL3M-LLx0pExJFg,363
L-_-9JNAb6UDyq7waykX2A,372
s-0f3GlXpbJBmjiL6aFIHQ,363
ve7-f5urgRoFvhoez9eUjA,363
QU_EHovqCY78sNpCHYMrIQ,363
HO2knNxcc_8lFtgGxN8q2A,399
ad-TfpxfthN6UpIbor3PDg,365
fHNWz_t5jM5MP8o19flX8w,390
fGnILhhgE393e-8X9JIB4Q,399
cnFagxoYUHRNYjc80xt9ug,399
aBHpHQCgpPvBRQvK7ySLIA,392
BX4HheOcR7sdGLvFrBXy2A,399
ryozSJKdiwD_knRFasIyhA,642
0o_JtYrz5FRVMcAEVmf42w,390
hXVaXtDO9NnvCOSMtFuHRg,399
uP21QeqzU5E3azBk2_GDsw,363
617wOC5iiA17lw4t_W9Saw,392
d8DecPaXGgv-jFYQeGCXUg,372
VaKXUpmWTTWDKbpJ3aQdMw,480
2WhAe8nUUl6TkX9mY8EKzQ,399
TrqCUT9150lXfgN8JXRP7g,399
flCEQ7EGDoIO1-4FyLh2OQ,363
hNxyop5d-1QGftzlqUwbvQ,633
k-T281ENFhA7FMCyLVpQvg,390
_Sh-91Y5Wqas5ItCs1Z2IQ,401
6hsXF2bRmrstSmwuHwI-kw,399
ToFm2DhhTdr0Kv0A7Sdj6g,372
4YFV-Z4Yy_MCGS54kBgWPg,363
m1LOUjVzAAoCS61BTL5i5g,399
dQwjYLmQXb06CpMPIpm5-g,399
FbpAg7_qZ6gUpcPLvFyZRw,363
0yswu8XOlHixTXZWHw7RPw,363
fcOZX7sPaO2tVM_ehtfiNg,365
2SbyRgHWuWNlq18eHAx95Q,399
IoXcQkLpEaiv6S7ITelLWg,372
ceK2VvPlxPBPo1evXOlD7g,399
Kj8rXSpMQlFOP2iWN0fXYA,399
FutUAQPBfCeTmqytfDW1pA,399
MothxPy-ZoFcCdoVGw2hDQ,363
vbVJzKDhHlhMnKRpES5QzQ,399
OvCQ-2YUSCT9X2uE52S-Nw,363
rzV_rHsRdbEtRwCKm8OoIg,366
WuDmJ54TYaQCtwpOfWmRqg,399
cPxyN0YLZYM3WuocdZQ5LA,363
K4W3S9WYvPZq7P2JpCjslw,606
VpsXhgaBA7-65Gt2zg8Nkg,399
UzBTsdiN5zLFK8OKcY1pvg,390
RYBGhnFtyZGjlREEfcRFrg,399
D0_3XMsE6ipom_sXxKrQ4w,363
336_K7i9-jrEhvQleGUVQw,395
RvrR0l5QGUK5qxcHZUSrFA,390
kOJgu-8ohkZdiABq4bbN9A,363
IE0QRqaUSW51RmShZ9dX1Q,399
LBd-Fir6JzcpV9uml3G19w,363
cDz_5MwEZV1LIkJiIFDpoQ,372
xjLHDjeAWlqK_f5y9yPXsQ,399
oDELc4qPqyRdrVUhbv2bUA,363
LpdW1vh1AVm5QznEL5j03g,390
wArcCMVnrl_tc9MULW-0CQ,366
kpuMEGNsjD4R5VnJa8IWTw,480
HkHTdTvzbn-bmeQv_-2u0Q,399
hpvHHl_f4PHk0gc1qcg5qQ,399
Dr9LOH9UVaWmPh1Gkh6VkQ,363
aBLQxmSlqkahg0BEokTPKw,363
nFcS1gSkaAPSJB8jXZXlOw,372
8aykSzSqGPYUpMQbO2DPdA,399
0O5vnpFgp10CGPgX5dOPzA,363
AnEHKt7--uzAIU9R3SIRnA,365
oDBz4UnpaAVkBFGEAUaQPA,606
Iabd_rGdOvdpySBeluFs5w,390
O8sBSjxL8hQbA41lKtcoJg,368
RcB7STNxoSDjtoK1pXgWBg,372
rxp4uinaMLrpOHzAnVZU4A,363
lcGQQi3ioHzeZDsEm-o1Jg,399
C4sVRSWeWuXo0OtnXewsjQ,390
cQnlPZZlq4qLLvFbvt6Jmg,363
HIvLwkEYuGRtI17H2x7RuQ,372
JsCKeWHA8n_5mFQ3F6t4UA,399
L4xtiJPS_VSbmBxTfOwjCQ,363
InjZs7fCngPFValYpp5B7A,372
i2DcZyW9vmocjpuPNcyOgA,363
AhAuNIkWtht0Fq4gEJzodA,363
z2WgmlTeVgIc93o414uSPg,363
hsVjfLehMqpXk7DBmOUJJw,363
Ib-WbHVHp_e1PZnU0P6JfQ,363
NG2mL-wQQfBdsXsyUbw8pA,390
eMnCAvoCsZ3L1UuI4A0Vtw,647
e4NQLZynhSmvwl38hC4m-A,399
tbmYBmGY9C_-A52rXyHloQ,399
1oD3ndgNI997hTEqkEh8EA,399
ZrucPqD_AGAZM53BwtsdTw,363
7ibuDLfx8gEhESAufYIySw,399
Oh_mShbdmaoRX8iZVdE0vw,361
ZyOLevFrV7Vxi0OOS3lf-w,390
bYvm_7jKKaewN2kFLFF4TA,363
NCDluyLti_YTKu2N9qHRrw,395
KwnxHbWO8jw60fnzEawFdw,363
6AV2oHINgc7LGNlJlqAXUA,390
GETVAz5SCk8rFziexV54Aw,647
DiCWSyoaBkIpOVUdIO7Jlg,399
h1HpvLi2CY94sxpqDKEVPQ,390
DTsCHmHjqWXBCzAkg0YzAA,644
L3cr192keA1dWb_ebk1pJQ,606
6a3n4Hd0niHndoPywSkb7Q,606
-tn33smYreUxphfiFObK_w,480
ihL-5oPKYwU26gE4eCcAyA,363
fm6WsvdktoYphVMqt6Xjng,390
tp0C47QmLKPcZg3PP6mdbw,363
_kzB_xsb9DHUPfXB0XfQGA,399
XOhGG5Ab2-DBeCYYNQ9NRQ,363
PHhVmDYtI5Urtpd4hOKKiQ,645
Y4vnA8okdRLoFOKSTWVd2g,399
6ZI-r4hyPnoojEl5WOsovw,606
2i4lzMUG2I38c8tDX6d9mw,395
khXRwuslAgvZ8PkqCgiBKw,399
YYzHvjD16a8Vn6AeaWBKJg,399
IKcYQnpwulVlh-98zQKLOQ,363
lIcwIrUQ6KhYVptTQwapqQ,476
64Pj9JV8jPOizCKpFI7Y2g,363
HwV2hQr7fbpiG8wODWJQ1w,399
jeWIm7obsv14C6JHh1OadA,363
XIg92ukZJn_1aiNx0OmusQ,482
xiAiahsdBfTxYCFfvZmMfQ,395
QFTIBvLlcOPqBe5byK4ZIg,363
7vXmhdqO6aAoZGEVyusk0w,390
FB2iUwS4-LMLBQVyLZmZfQ,399
iBJkMN312pYODkVPIa2U6A,399
bhTdEUJUFbWN_L85-gcTxQ,363
ESa_7bd1x9sD-Nd_gH0Xrg,363
sTV4qyjDkY5cLvx2omtLyw,363
TSReAmFxNVCZggcx49Gf3A,390
8-4EI1VyBQsMEvScE4LEJw,399
PqiyDxlN_o7p16xTeVQDEQ,390
MGknXew849fglTVu8cV7EA,399
olsyKBUJxcCDFiZm27ULKA,363
t8YhDctOEB2WsG88z12DIw,402
F8ZTmT9pGiSF2jx9FZDjdQ,390
L8rJht4Jw_BuR8gsckEWYg,642
OatOHmJMq8b44cdz6L2N9A,372
JzsyGtlPsEuPTndUMLph0g,363
28adZ4lsuUeVB2aWzohK9g,375
3LQhD2j97GuVIDAciQzX2Q,390
y1-FeVRdx0GhgtZKWghKXA,363
CiYLq33nAyghFkUR15pP-Q,480
JknT98CaJAfBPg6cxBn3iw,615
zcfmbmOEX83YL04f9_Y0BA,399
lVKCBBt2wvsL0ST0r6nspg,399
ymsa3ReIbctz4IFmPUgWDA,399
9tp082Mk5-Ux3x3YYjlyKg,399
61Sh8bq29FgrggAhs7sSnQ,401
a4muB73PIarVnXc8RQongA,372
k6pWX0v60LIRS2guzkpxqQ,402
NfM1YE-FJCToO1LB36T6lQ,399
K99GG6-YZp5JbIe4oPbRsQ,372
4_LreJrbGRwq7STENre2Ng,363
rydwhaJPcQhxHlHO0PMZMQ,390
4itFChF4I-d2Mkleyh-tvA,363
LLD_tG7_Dyg7AsTJoQ4ZNA,363
xQLfpn1qaXt_j3osW86Iwg,392
WLEneu6YVE_qM4NGXj2Ddg,399
ouK0VptyVbggm0Z7CbXjww,453
LslSo5B_6VRqjOeMIKvEUQ,363
EX_daRmTI61Eq0kiXBuDsw,363
EFSrUiPzbKgQd73xru73MQ,363
ny8WzAUSy45NF1C9CZC2QA,363
So132GP_uy3XbGs0KNyzyw,372
42w2bo36vUGVyZOrsXPzGQ,399
UTU4wNXX8iqz0R4NgOlnDg,390
ffLK5rktOFlH26-vZU5xqQ,399
D9pRoXa7LUxewo6tBl_3cw,363
WTi4ZE99EGuoI3P27vpH8g,363
8pGD3zt6HEL2xzaT3lqMFQ,390
RqG1w9fshXf0QKEDEFbm1Q,395
1GGLx6k4SgM-MykB5TTiJg,642
WM1C5gtPzFFcWF_bV5H3fQ,363
uovqgCcWIqTwUeH_A54t2A,399
6CXbT-93uEsnlg0wSz5YiQ,399
Az36YoIRawljMw1PnQqPKw,395
hisaMvsxMzo08xigPIwXiA,390
Eb97gjJ6mkcx7Y-tFObjEw,390
QTD9U1mk3NGeoh2CCuN72g,363
YQkiqFCiGr_GtTY6-QHEog,399
rPu_VpOCXTfNOmrk5XqeOg,615
YSlOaBx9U9S2RF0kf_CHsQ,363
rbH0HuTcBvZBbiAnqufRqQ,399
IVycgW_eRmCpIfVN_eiPIA,363
CfW-088nFNuUF9O7363lwA,392
MLYy937DjHHtE5Cwpg3NEQ,363
KGpsB2dsdkxl8SGVUlJbZw,372
kROYR_6mVfg9WgJ7z1HOSA,399
9ot8oInkYZTt6wkkGe__vQ,372
NhVSW1et0ku2_U4r9bp3gg,390
WJWFSF3o83yl2jHDKbScJg,372
0iWPGjWRBrLasX55aJRdOg,390
_GWASSMy9tz9PiL2AtIzqQ,363
AeDplBfh-irj-VHcd9YmbQ,399
8YG7PRoZuHeKii0rtNvJFQ,393
UKmEEicyPHSiw3Nu-SrLMw,390
T1EKhweXQnRP3niBrBL7Ug,399
icsmeOong1Ac5AcwKKuqgQ,390
bOvX5rHfdgKsjzOUIKOC6A,372
OR4RDOkG3NEvJ-eB9_V_1w,363
KqxJcRmPEdiUTXHwsZcOZw,615
Q7oKidQDV52LEPfiwizSNQ,399
Z4TFS7pnp1p2zExT-uq9AA,363
Nk88s1VuIfl3O9SFZnonCg,444
k_SfP93Tmlpmx-5OL1JmTg,399
OezwOIJ0_62Mj8MLdkGRAw,363
bGno_WKbepp48eqgUfRHMA,390
0bqV9uzFVz98Bn_RImcJTg,399
bQPMEI9yMakI4GD2jVS9jw,399
c7ZTyqSG4v4ZVwK3vuDklQ,471
P9boIWvSKg3xX00xFPV-lA,449
-pdYzQ_5JAvNcHswys1hEQ,363
yOnTazvxIzirgLkTnl_rEw,363
dSoolLx5E5c6FpWxVLfMrg,363
M7kv907Fs4By_rr0cjt58Q,363
kZG0GFCGf9BPeO0aUqxjRA,363
gHngt6zpP683GKe1i23LUg,375
6eRSdODyj9GS0w6zlhrWkg,372
JPW2qpwVg7vS3EvWkGS4rg,395
2_70xR8dAmNKj9zP1cAhWQ,453
BjrKNWhtQkedHw8hP_0Bjg,399
1U9lgJoEhxaCMP0PsuSJgA,399
uA3DKoAMWMQ5u-yugh0CKw,363
SK5PY0BnFuG2pQs5dfXyiw,363
kO1-ZswCgQak2beKUMaYRw,399
3v1c2BsFFcWlpV3S3LS8dA,399
fQt4D34vcJNtEf8Q4zte3w,372
DZwR0EIPKlmC3mMLhTkqcQ,399
akPyWKARJ_-ZmnVBgpLyRw,399
DwIbLWmv6oWksXKXeHkWyA,363
BcIeg4BVZHLe6zbe4UeDeQ,399
UR6LHlvUn_A2BYbIr3Xs9Q,606
0BbRoMwVTZgYV1oqgtsHOw,444
-25X5v1q3WU6s-craJSvTw,363
0jeEhjIO6AFAzsOi2A1rUw,363
maM9QCQw1n8xP7rSpk_ukw,363
AhyFFtajrftwExFJ8kiz3Q,395
5X3dzKWnBdV-KmxdGEPb_Q,453
4h8HCTd5h-oEH9XtkX82GQ,363
-OEIW0dO96-492qa_luxaw,480
Vti2Kkh_SwEXcyWiCIY1Zw,399
bejxx0XrZ6Ogv-o-3InELA,606
zr8dNkh3O6m804nxCRZtcw,363
3cHCPNlp9O7fY_RQKIJthQ,642
tWdp26XQEJqJGnRmFVJQxA,372
CO8MpD1bSkBPArXKBKkIfA,399
q4TSv7LWvUYTuZxy3-Tu4Q,453
u12UCVo-zyFTX2Nxf_n63A,480
dpU5-xuWm4tCbZ1m3yl2Dg,390
XcWlBj5oQgzKhR7Cxovj3w,401
LdnKakfgAhzCI9nY_7_yww,363
Rt7gjrTceO86sCtnS8Td0g,390
XVA_j7ACtBZ7vx7Hda6eJw,399
S2_YSVQlTxu0ABRDEsze7g,363
j3YSK-IgpNabCIzWEl7CaA,393
TMqkeXpVZyA124uApAwpFA,366
wbGOeoSttZguRXldqaiBVA,372
UpzKtM6NaCa6arJksV5oeA,399
UZsxZdWt0quvtN0cAmiVUw,363
XPtDU14nu36LWt7_UagI9Q,393
K7ESHh6Uh5NptgI5bfsShQ,645
dnBQZpWTyJzTe0QJf7YK5w,480
y1VInN5m3RbHU59kiQbmxA,399
4UHaIJ86QOKhK99gmFWvgg,390
lnG7zq5Vi8awdToyY-TDBQ,399
yrtHT-84h0dg7YyT5nE7pQ,390
t6ZIBNrQjvtwor8W-u3sUg,399
mqPbUTDoIiT8GFp-sw0GPQ,390
GW-vTdsS8fFkkfF6gNG0CQ,363
9jM0wrm_GjJGw-XNdNrzPQ,402
J8GuDrqeLH1xMpSpeEixYA,368
8JF_9oLMjpndErFxOhxHng,390
em3TpGN9BAA85u2lXewDiQ,399
IKCxhUxfDPOQw9GjT3akHA,363
MUyvHcgZSPq989u6oGFgxQ,363
kSQUHJDQ8xYJAh1DtuTHAQ,366
FRdkSUgC_SUPPNUGmgBtow,363
cbjF6szaq2orE0BplGAKEA,642
q-PjhuY9vVyu_fWt2WF__g,399
YQYKMPLqJxFzWZlSRTM74w,363
GwD1Bso1z5GnBHELK3aUNA,363
36GvUjLg3drdOB3jgpqTOQ,372
lbnyJplXeb2O0HjRRqlFtA,363
yMIJLDOIb-J-JLPaBtHPDA,390
8VHLeEC7kH6nwn1HnqwMKQ,363
4CXnWcTTgwBkkcQT6_6ppA,444
WD64Zr_LUXITJVAOFnT5Aw,480
iqxB3ZreU5GjaVLFhxTdBQ,399
wlQCPszSqUi2xpGqZsWjLA,395
aghOCY7m-I_8tNA9FnRcjg,390
kAVxFHQVEEYMbOI71sMNiA,399
otyRCkvK6Kd8Gt2Va-EzDg,390
oBbvNxqVo4XCmgkYJZBsBA,399
700A-sisAtKIqGEcR7gASg,404
GtkxSYxyM6XqcChFuzMjxw,363
x0KsEAGP4Oqyep_KT5tmyA,633
zblKqBFWq7HMACwacMpzig,366
Kp729o1Pqeoc1oNS31wBJA,399
HF6XT6l-dF2l1ZhMlnKB1Q,363
