business_id,PID
ag5Wn-P1OAoCJox6--WCgw,123
xHNLor7CQxwg__q3AV6org,120
61lRchJEfF13fA0yf5DCIA,120
hY77DYw8mh1WT9yypK4qyA,123
PIXl4WvAqjl2w9Lj81zXvQ,123
Im1fAxyiP73tsvokREqVEw,120
W64ewTH4tk_d5feUseZqFQ,147
PODzJpunvBuxWqFOMEUIBA,150
gJm6XxUQ7uHlrh8Y8fRiuw,147
PeYS3MXyTl9J2pUdqqcpRw,120
COq9tlt6lPGUiMbEpHmv_w,120
MjGoXHDENY6M5NzXQDWJXw,120
FrfzI901uS2bU2kgUkqaVw,120
1fDf--6NLD3mjckEz8uzXw,120
3sDFMC9dA9pBkGEP3UD9NA,123
5qooAtxutUMIpna7wat04A,120
So2tr4GnhCMYeZvfJYRCEQ,120
5lcK7eIibvQOXibWnSkXgA,120
X545MGRiCB_ASmFz8cs8Lw,120
J1yZBB3lgJckaG6DmVE8IA,123
v-RQugtZbhnINBqrIZ9l9A,123
fWiwY1bW-BxA-Vzm6lDalA,120
mX1qFqKSPn1d9AqDPMF8kA,120
sZ5vhj48pt9i_xnqNu-5Jw,150
b731rZn5w-LxgkT1PeuNYg,123
5ry-n1zoefQQHczi7nBC-w,201
W3UMgORQqCGaly7VyeWXIw,193
5q7gnPd_DMdHFSmk07m3oA,201
JOtsjWzAbLZIpIjTZR2Uzw,147
DDzUKZj7EU4mLNbRWwMoFw,147
Mw1Q04VtMm3vG3pBByXRtQ,120
ytZFU__2uG8RUApBwGAe_w,123
MdEtctlRaCIYucelLQTMRw,123
2rwXoPJlVu-PNg24MO2-YA,120
vdocaPsNLvbGJFF4ARzbzA,120
V7Eob3A4osHOEJeZHfI4vw,123
YvXUrRD3Rjj4SpFuqbmUfg,123
rIgbi8lCr85UIKSQDVetZw,150
wgxQ7rnkLHcjITD3j6B_OA,123
HGDY8ZQkCmZ_d_OR_glSgA,147
ARV5siBwOGimYqK-5vGT4A,120
kd_3MlqHoa8NxFHTJIjaOg,147
8iGvbL12f8EyD89IB9odCw,123
pBartPeLXbTAxoOOqp7HZg,120
yB2brwHDNOwaeazrq_dHLA,147
Sa_ClmrHVs222CiySpQ-XQ,150
8KizCFDQopAZ7aCMyeEVDw,120
vuPnaNbWFl8hOkHPz7cAiQ,120
e68oFFsnN5oOjc3g4JXwZQ,120
lUM741nAWb4WL-pGiqo7Bw,147
Ffzhzidm9OesdEzR-MLuwg,123
_b4NvmV5qpIj3MRO-fZ-sA,120
i0pGpIUR4Y23CfLe3uwdiQ,123
z_usVNWL_BXC8yoU9t5agQ,120
v4dMYtyjeYmx_YAanhsFjw,123
__8j8yhsmE98wNWHJNyAgw,147
jDqPrXHKJW_bX3EcEmEgFA,120
xYe-LX3lSKlNS3Wp29_YyA,123
YQIO-rto_wE1efX2xm1BiA,120
TuPoWM1PZsVq0vjGqLJHMQ,120
j7PQWuKP_zAM0hXvPfSDRA,120
aqKkw9Fefvum4cF6GtIQiA,147
R9IC8oycIfrPTYdd9FHhig,123
cOKf37Wb1oKc9X1Q5GHxsQ,123
DWxjrsdcEa0wLNp2LReJaA,123
2HIhAc5SWb9GUOru_Vc5zQ,204
auE-3fxdwTFbU4yhA413Wg,123
itJ5Amsr2XeGwGd90l3I8w,123
CHf_Uk6x6pF740PA6amvXw,120
2KS_UunFuefCdniRrrxIkg,123
VtgFuz3LXsrGB-SzPSQbDg,123
Ywlgj3wgze3oxV5D2GSR4Q,123
09vrTfe6Od9MorfsRorS6g,123
dRpEs6fTFO5uKcnSGIV6xA,120
f0dZsZ0zwuUw7qxQUQNjOg,123
UZm77e_RM65rlxHpiug6tQ,120
TvYTX0vw4eU6hhdQomsClQ,120
8us2oNvQyZtEwpKYDW1ZAg,240
imxd8r5UJ5vHKj6DeNk6uQ,120
qpvA9BmHbppuxLZ3q7C-LQ,120
a5EwI-agZ2S4yvA9fCSBbQ,120
Cdywb13_07M1_g3U85VKTA,123
OoGQbit66TRovpzDAC18nA,123
Wl4vpL5NGCipNuqIlX0f7w,120
yVhNSbay4kc747Bg88p7pQ,120
9QnlJICgw57Xl1r7ZBKUWQ,120
BHuvNbEh9VsaPPBnk4CosQ,123
7VsIM_8UyGuFIekzIstwxA,123
YKxSasHeomMpM_7U2tJtGw,120
suQugTjSMYMIrK5fAabC_Q,123
QKv_BUkrL0t3sGpdR3H3Kw,120
0Rjgq0tHv3enQW8lNbrrVg,123
B_2IySWk5j2jx3T6A2rfEQ,123
T6mV9V8sfyW3Wj5tsKgabw,120
lqbA0wQIQsdfAibv43PGDg,123
aimw2Ha_bxJfTTSsCnIgLw,120
w8EtrFyt-GJq6tRXcArmng,120
jhru06vUIVpEPu-_ezj37Q,123
u3wBdbVJXkXA7VUpz_YuEQ,123
Zto7klfy9Opk65ABzZS1qw,123
VT5Eh1ksIng56j2YwYbHVg,147
L4v7-i9PIOXr7hSyNIAzcg,201
r1rphnWWkqUBqCFlGSMl9Q,147
VntQADgys1tRJsgCB4TYjw,120
uY43vDGowFCH7WzwEe6A6w,123
bsqHkqXLGyjZNM6xFl3xlQ,120
08JPvTyVYt6I4PbGkQ76jQ,123
LjHLfeiNRmINmXEanu27OQ,147
rmHPZk6jT7NlfJU457oHwg,120
D6hjxFm4EF6ucSd84boQaQ,123
BMHakZmLku05h4UbS6aYLg,201
7EZ4Eu7YJ1ltRCC5jXFJrQ,201
YJi-xBxsTgegLF116qjQWA,120
uh5dMhIZygTzXEvn5K10jg,120
in7vMyGQvGT2JzlE0A2bkQ,120
Fp8WjpbczhvtuLX7xMc_UQ,204
n4-NQvphnNoxgTjubDub8A,123
AyamCmzsGAVluH8MDQsJbA,147
_6bUHdOaxoVPa1IlEMV8Gw,147
gbDZhohLAOL1ufdVWHMTxQ,120
yflKHx4_Dc4enRvJYWxTLg,120
c6lNqpe6kTZUpenBNGJhdw,123
Hdr-Ti9jLxdOQAVkrCk8fA,120
Z6l0-bY6TklTdr_X88LFVQ,123
xZ0F7KG6jMBvhJwH5-cbew,120
mVTa6yJrJE8cGg7A4hSXbg,123
t0VUFObvBxALh-UzBFVBbQ,120
sN-EtbzAnEI9ilHruasd9w,123
bsGVvCtj8i2xGl15XX8Dxw,147
P4lcAvH_JqOIUPyNE5LoJA,123
WRpFnxnh3x_EZ_I91DZbPA,123
Xu1LmNNHmOuMBBtUrbuyRg,123
vSUYBXFerQwh5BhkdwSTQw,120
g4rBVDdbeDPKnJiNhNWgSQ,123
WD1kR81BAoSFkONE6bV2VA,123
rWuJMAvA3N-AwPGZ3l3Qrg,120
DiGcxpWsHFjMyKirtyzhww,147
eJQKtohiBGT3LeQxbb3jMQ,120
xiGM1EfkRqZBBf1tuyr1vQ,230
_PQ1cKw_ZtKrXNxCMgIeYA,123
rLHnXBA0GGg6GJagagBlIQ,120
zcPzZJqpyOTEnBNRt8L68A,147
gIOpptgl57KGrOAFw_ViIw,123
87dY8lfLLYv1D55ABhiq3g,120
8AwwmBWA5VCLuTLMp16fgQ,123
uFiGYsAWSLpmVIMgDgN9mA,120
5nIh8sUPZo3FSs-703VZmg,120
_C8smibNiPQn6Wllsjg8xw,120
QEJcn8DSoPDRWPVQzcPW1A,120
YjyQlqHoB3Q9ysJGXiJuLA,147
4u3-evWN9AL-aCrE4iJL1g,147
kk3nsVOeVyN8tojFHEu6NA,120
CvGfyePXPjKt3btUj1h9uQ,123
oWJkd0A8Z_C0gYeEOwlqvQ,123
aUFXr-5-aChgz4yUDuqXgQ,147
rXJyCT9XqWD431B1lp4Thg,120
hMnJDVO0TjvPSGOLp06Uzg,120
1_QvyrhHsAEowZv7ImU3QA,120
rNqFHLJEhV_-jTTLJHOrSQ,120
xGTH_jYHA8yO23dteIo_7w,123
6RGEnstC_KeJDirZis6IRw,120
l15YOYvy1cmOkNCDNEva4g,123
Dh0YgfsU4d1RXJAY644scQ,120
f1T83g-VmOXso9KX6fQkJg,120
JKAYcu_1UPHTyquCZCKPaw,123
BPqP7jcsed9tHl4c3tRV0A,147
V5K2K2U0JaBL5UPaZYJkSQ,123
MVuvNXQbBs0OQ8QeYn_7Tw,120
fDCFe_I0l0c-11ERiwUoAA,120
82mWnXbGXBBpUchHq-KaDA,120
NS-Og6BkMdKpwV42WmVPxA,123
aO2qZW60QXH8_6DvRJQLnw,147
6MIWAI3CX2HfGZhmWPHcDw,123
BpdIgg155d6-8pncVVqcag,123
pjSXdQ0eJPUfFU7JcPT-NA,147
DkjJIoI8Pbu5an5mKpCvFA,120
nJNukcrwL5CmCXviiJvcBw,120
Y6SQ9_y9JRDtV6ZW_LBjyQ,147
P0-oxpGOTqRYbXNUye0IFw,147
oQUr6eD_RQzdfkR8mzzS9Q,120
Te-BqwJZt8S0fu9ltlq3Eg,123
fGg9JQaC8PpTMxbjGyhNQQ,120
ocrm3AUlH_EVqYY6sPrStg,120
WE_uMJvhLCfxDrk4Di8Eqg,123
4TdNCaknXSBARlJ9JB-tSw,123
oUsUNs9lU0GJ559Waoamfg,147
AD_QedGirB3qOEhvVD4AXA,120
q0n882G2DVBD8DMH8NOaVQ,120
riWkkEb_7YmDKy_S2zy84w,120
33YHwHgIGDSg2wot59a_-Q,201
CwfeDdtVKcUEg_thGOlWAg,147
PP5VsTTRltnnRBieYAPOuQ,147
nrahyQyopCtajDqUtVVVfA,123
b7-nI5_4Yr0pMkKAgYTCNA,120
VG0FQ_kux8e-0rC9Us28JQ,123
Y8kiTNtmmFK8uon3cdFMnw,120
raIZCvLquax7gGEurQJg_w,123
6nIFh_RXoc3978uktOPwbw,123
IH6pEZNFae8uVxGhv58inw,120
2NDuJhdBPAz-ovtHB8Z86A,147
hZvnausLiYtj4l6sfthIPQ,123
jHkcNN3KZV9QZQRwwRLRXQ,120
YUnGCJvoQrKYn3W9A1aOsw,120
2RhICgMZI6DK-t374VRoow,120
G4MPhdo0nIZ4T6TuzZXDxw,123
1TRoTVHIJVRSMtlSn4605w,120
AW66lAeZQW3ss38HjB9ZaA,123
NRtd6t9J4ipB_q737xvyow,120
OfWOsWv4fXMqfOb7H9aFWg,120
xGB-3iO9lu9pp86uq0qapA,120
cFnumFhvgt_48p9v_EGl7g,201
TN89zi12H1TXgFoELFCE4w,203
zWKpPyzm0W9N5OEPDuwgMA,123
sjzNO9hLHSNAixdwtb_RQg,120
vmQjdAykNtphuAlQQ4JASQ,123
QvOU3nMkg4_MgfTlkao9OA,120
kRRtnGLDTTfKyeuwjh8Blg,120
wT-J6sib_NSr8rcH2aTcAA,123
_SxjtUtJwKwNfycVkWB1fg,123
rLZTY8U-yVUgPuJqx5xRNg,123
Fm_rlJwruHCWt2MeCxy5CQ,123
F09jtEb9KEph2L7Pbji5QQ,120
9C24kha7Kzdl_qDJQMModw,147
Sc08tWE2M0HktBuUC_Ve0A,201
6EgrLc9I1XTX_b7pT-J8HA,120
uF0Cq7DWqEUlq_-xRHExMQ,120
fLwF-h0hCtiTjYbAUtppsw,210
uOuYGSjsIycxG9JFGkYi0Q,120
Me903TmRgwOdiC05DILyyg,123
5S0EVSPqzlwJOLsg0B3QxQ,120
NU-MtL9gLphkKxjyeWu_0g,123
QPVc_HQYcQicsowyeMPpkA,147
-bWxGr3kstcNBcZql2vycA,120
AZYcuHOaJ6ohg4y7m-k6XA,120
J6A0uDPcVnjvs3AhGxIMtw,123
9h1glNPIjF24CrK2bKac7Q,120
9nbrOaSQb5rdTbigbj0obA,123
oHHkXQwxXw-J7eMUkX1b0Q,147
RRWJcL-hUI1GPP5LAFtOXw,120
VbT0Dny27xFyGuO-ryxYYg,123
dmx8LX_V-vQbgBhFQPLl9A,120
vxvbU9rj5baYLEe1lYuZvw,120
dzyeCVK1Nnr8KrQ3DYt5MQ,147
LgNBgAaXNPTlZCs5OfiXHQ,120
eof2qa2Eqws645CPu6GvLw,120
cow65vMAJr3wV9CFLfZjOA,147
_jdEeATPzBYYBM0Y9W31Bg,147
1QcUHXBhyTe83kuG6gkung,204
xBgQ4T6mhS5VsmK9u6mBcg,149
-E0MTAQNejeAQxo4Yk862w,147
ZvzqgH2bDjrjf0hr2-AsEQ,150
mRKTDhmeAt3oLYSsW54LLQ,147
PqZh64CnaNOx-ZH0AtZ4wg,123
UKUdhwzaOxCvT0jnXB2K-A,123
mi6hfuuXCjY_Q5886BOZfw,123
2IIqWeO5yd1VDrhGgZNuzQ,147
m9K1IO9OjzoSApYqQ8uaxw,123
D9Uf7UmU2KlgS_H8lJwOrA,147
fthyk7ubWbwIQtRHUXOAYw,120
WnOVGJTu7RK0iWurrgiBNA,150
Hc2w7aJBrWrnQUqtZ_nxPA,120
VIH-XvIPwAh3NqLmDbvZKw,201
t1TLJcQ7sPxf-QgiQDVSjw,123
3_SA-8Y7geULcNHATYumEQ,123
Dhe_ALaXgp5RY8aW9x5GTg,120
D6kSXfe2ICEx7Kvs97YI6Q,147
evFO5My26OqNoy_O7j6cLg,120
ZwZmoaFB5oo-pkOMBeLZDA,120
bzMO8LJmJtgo3KuyWGKUxA,147
Ha_3Kyq7ka0X3Qi5-skCQw,120
UNtCpMVjKzBsrLkLsq24gA,123
nZDmR6dJYgeG9dAaUMlSbw,147
wTiPvcPi-AAlrpIv-Ehwmg,123
VXH7zXcZzXlmAVN8GSjGRQ,120
zcWit_aSGR5wiunYB_Zapw,120
hF1lFkVkhX55fZsy0Zj7Xg,120
XvU-N43cTBnJO48eF8lRzQ,123
-XyiiicNKwUJ4kGbWYOrYQ,120
MrRLzeIw8QEhx01BXl9S0w,123
f1iTkj320DVn4TyWcvsUjA,120
6UxZJhcZClFdHJcA4kEG_g,120
EvsHlX_KPQjfVHRHT6UXZg,120
8P1riJr16PRKhYLoUyV09Q,123
DDgv4aKw2fo_BUumhNtRmQ,120
zk-iiwoOf8oeJ2phndoNQA,123
-OOVJcc1-qOUqI9131u0gw,123
TQQzj0qEXadrPxJTzZlI5Q,150
vxaFYMI3xdrdsFCaJI-Zcg,150
4K3EHSn_DHjdxUEoYos95Q,123
Ry-xQ8M8CxyumZUqkgze4w,120
Be8nEZH7rDqnWcM-dirsNA,120
w6QrDDXc5z-_GSxa6egU5g,120
Yd9haFUDaoLxBk14xgmTsA,123
M7w4Wvs88SwXZVrut43xuw,120
r94vSeoLmgGAExW6b9lsEA,123
HhOyjFxAIVugKJOhUK1QxA,123
KWE9qQF6hv4kSjWQkXJjbw,123
U6eg7zI-0TosgVvmrOtlZg,120
qAAUo6MLWE25WxtsXFurBg,150
s4EnfhCKiCaCTx_M9lPuuw,120
WpJx_l_0C6ILCMZcXWqLLw,120
pGjtxXBq4tZcdKdgTU-Tww,120
bbnpPdoRymorHJLY2owBiQ,120
CAv53WS9ufYuECZ3nNmTNw,147
mRgTkfoI3L-89a0oNMGAOA,147
_MbwP_b3c5ZOCvCRArsyqw,147
SNCRyBDpgCPGEMCtsUYttg,147
qDRzeAmHeSWCmQosuLig6Q,123
ls3r7doDW0p65cwMWxEIdQ,120
8B6bJQyMZ5-cJQ2k2U2HBQ,123
00si1kZUFDcYGdTljEWurw,123
umr_XL_6tSDLn2QNBgf_0w,147
F0c7tv_7Ypftyb9FKM1zOA,123
n8J6GfGGegkXtZvGrkbtWQ,120
rjBSbp38B9SH2IoZogLEcg,147
8mZ1n-NAqneMKjHxBtrNig,120
VRS6xyJ_FS43EBl50IhUgA,123
RHxhM0GLk2iTUsOINNzkqg,147
oQkD_m4y_3cEoShQEgAZlw,150
avXNV_IGNeEJ2hFquQrpRQ,120
PWPsVOAxWF_M0GQ-7vSJfg,201
1lY8VK0nnu5SA__2ZjyD2g,123
Fq3awDRLUB4SZMQyrRjj5A,147
gicsdXlaxZGHQibpb739gg,201
wnfq7cU_sPuqW4FQfQ9m8A,147
yHf-NRVMKXZqFsaDSgK1bg,123
OFdMlXxtkU_nUh8jJ4W6GA,147
RdVX4a_uTs007XC3rmofTA,120
ruwVvjPyKvNVfsxuuPOWgg,204
eq-SNqLqUP5rAc_PZAHuEA,147
AEcofpQLhMRmzYtAjuB7eg,147
7W-7QBBU67ax2nERXrDM1Q,120
pShTQXGREXpq5RgvYGcFww,120
xiJU_UDQM6hk9oNAYCTzRQ,123
WiqmuzPxWGiWDPxdSuVCXw,123
O9oRuL5cbjeZoSd1VaXDMw,120
xsnaChLdBxNzFfixId225Q,123
2VUhmFkIvARpEP9B5dZo9w,120
K_20WI2uDh_1UvnyKTazfg,123
yrvSxe-xQ8Bi8-C7Px1Z7w,147
Z5refCiM2cM1FIOAwFpiOA,120
AZveQUZIFuMJWrqmrhqQ4g,123
S00NXVVucdBBZqFy4Z295w,120
8kY90f4lN_KXkQlCyv2U4A,123
AT5NZHqoLeP4rhWMM2OWBA,147
-iYiUcZzQyPdcHhPN8xQPQ,120
5rM7TlOWC_PlLIBbkiF-EA,123
EvCbF23um1hsdXxykdsEBA,120
HSrbuWbiBnkujnfCJPtRHg,147
QYrLmJTzx6xM3eS7URXEGQ,120
X9kUv65Au4XjDViOQIx5YA,123
6CjVFTO7F-q8BP7oQKB_9g,147
jp6wKEW6AmSJrz9TtYSx4g,120
qPc_J2M56_hBHvqpncNVfQ,123
4X0qdoMdO-TDIrSs9l9j8g,123
46F4FywjDlqMiHG57NF7eg,123
tQ9BtMUHFr8rdpmjmayUcA,123
Z71v81M8PWDsKhi9znwX7A,150
pMMxRepey5UZL2zfIECEsQ,120
XZFemuD3ppCSSuGMtmUrAQ,120
UxC1BmMSuYRH38YBvSTnKw,123
Zrr8wJQOtTgdgh6i87Qrkw,123
KgbCvPJpFLN78VVkeJMbzw,123
qSN504OGvbnoucXcYZlnTQ,120
dzsS4M_kaXS1j34tgiRQ4Q,123
X0adELqBs5zAl3n5mRwihQ,201
hK3NnMQfL3L6hvbqshKJfQ,120
N0Vz2kAqcAwCukse3xj65g,123
QHr_fc_TLnGfUEuDEa2jDg,120
X8m_NbcW5P0W3N-sFPvlVQ,120
lYpvrJqT4Zoty5q70F3YdA,120
XQ4fn5zJmNwC7jetkm-4wA,120
ef75AytcmjYF7waAcPn_Yg,123
RTWR4yDwK9uHgYycUC6_SA,120
SMbGomnGbH9YrOoKhDBMDQ,147
3p0yosq4IE5E2B91PdoOSQ,147
tQj6IXqLHze_8XOhGacBGg,123
nkDQEZO3yGsj7AZtO2m8cA,123
3zR3Uj23aXY1V3L2qt1t6w,123
G9nXLXhxqYFRD8kChMsYHg,123
qcgrnG-C-HIs_A6mLj1QNg,120
9Pq0CTGVp9Iqd8SarVJ1rw,120
z_vCijesFnp1zt9-sZkMmA,120
OvpsY22rHaYWBCRjGjVpZg,120
n7t38u7BXhEuwK1aZkRlHQ,120
Ade8mPSOeEw2OodsN9DadA,122
owyqzFdNleiX7_ic6KSqkg,120
TdnoN6XxBZ6jXhvUV0uDfA,123
gT-KwN1PZcHCvUz7Ag5L_Q,123
il0h5UFgcLiqEw8C6OOmtQ,120
YS4RsAaaw_KYYjnHnLD3OA,147
SNXFoPS56L8p_Cxy04Wzcg,123
fPbd95h07tQxkTHqlBgSBg,120
E3UzOSUQyoEFohk_MeLslg,147
0P9tMZt-xKcmmU9I6WM3BQ,120
KrAbQtbH6NWSf3Vlzl5jjg,120
Wh9GBMRbEGzGgmrXuhG5-Q,120
mMbYvJXjsg6X0un5HdogSw,147
qGW6A2w5E0rfQV-0f5jrVQ,123
MtgrRrdhnC2foRPlULQTgQ,120
oYfLL75geExDDwqFNshvTA,120
r49iBfbnfoK7yt4rdsL_7g,147
rWG8wYqZ5O52k_CquR2erA,123
llUD40PGqXF1DSBk4GGx0A,123
myvHZYCwTlT18yaTL5jnAA,201
Y33KWpDIXh9aTzgXTVymhg,152
Gepy89vtr6J2LFTb-dUPrQ,120
oJxuSZOoFprrjm0Dvwdc-A,147
ceQE2ktRVBnQsaT5aeOAeA,123
x706OC5_qwzHDwq1qsfnkw,120
X2K-6-Aw6_7sQew9lPTB2A,123
hZO-31pixKCTUrtauHBd6g,120
gyEJfIcSN1wU7f5pRADw0Q,147
oaCcTMCgmDlOjuUfABns5g,123
caHCHKpZ9efDfKpRHu6BTw,147
n_n0aT_W10GOPglpzH5atg,123
PNgDXioOLZ1aMFMihkdMBQ,123
5jQY9dvSJrhPrOIUtoKhAA,123
UsKmYp0m8VYWM96tkGm2vQ,147
-EOkXdih0os9dWdSe3W8kA,120
Ffhe2cmRyloz3CCdRGvHtA,204
xAxdrUpIVOvxl0wjp45w6A,123
55SbWH2jITMJf8G7J_omWA,120
05USFUs4dX8LG6DCY2GNAA,123
tAoq56qv_FRdc3PmAQ-iiQ,123
he3QAxc4h1GwQ_862tBykA,120
3nzK3K-Dfo1L6mpB8FTKkw,120
7B-xM_3t9NKebmkEodw3CQ,120
3_qOEg_yaHbBpJ167ExIqQ,147
7Wt1j4gpvNwGvyN6PCbpqQ,120
bTknXb-5BPspwlfaj9t3kA,120
YfAn2K4VSY-4sIo_CTRpjQ,120
07uIA9g45obULqGt7BLNqw,147
3n3DdNTPxbCrXFby2uxmeg,123
Bu1SgnZblQhE345j3GlzUg,120
L8YDg8xMhFQOyvChUv3Q9w,123
znFUt6zwSTmt-5ngYQNbEA,123
YH9louUrRpucqk8tuHQeCQ,122
JtvdUCawl-oIKXU9G06Log,228
PIpCmok4zzozeSI7iT9H9A,123
QEqMHowTTj5GKvpiKheGlQ,120
AbHdwEfXJWqGHqabTb5S5A,123
-RmLe9SKAVPkeE41chS5iQ,152
TJi8Ec6WBsMpIOv9mQcmgw,147
xxelcbat6roueQvnk3TRmA,123
6YM6QTJFHP5ae1ojZsTm8Q,201
Wg9zybwt7iZZ9HQWknCghQ,120
3Ru1_F8GoUcV-QwhX378hA,123
r5XA5SVz--_ZEopD2D0eIg,120
CKRfBUqQGaVCYTKN5kDrzw,123
nimfWjkGgM87NDQoWg_tfg,147
-m3VtLuy5sEzpJoOU5zYUg,120
geUiFdS9WcjahI6RIQWrWw,123
80Ao6BiQqVBNoeDFJzpJ3A,120
lomynsQfC1dALfxyh-x_iA,206
OyXtrrncAMN8MUpPhveeuQ,201
7YBLX19t_P_CfPzM3JbolA,122
UZCv3JKPThTiUM3TyTncdA,123
y0wXReErMz1q5-b6mz2zNQ,120
pUSOXrppEF0r2bMbn6PAKQ,147
VMz4qNV3-MNgbt3Ejeqw9w,120
MLfkLyIoQkdmZn3PwsAQxA,120
3TxhQKVNLKqRKITPrZQlGg,123
49DHEqrobEF10UtPumaAeg,120
s7xJYxERHLrWGtIujm1Y-Q,147
ZZ21awWC5fw0f0Ip2lM8xQ,123
qfmLwimX_eUlrxGQCubW8Q,120
8xTuXU5uZ85WF-ZGqDNv_w,228
vhKUBKcOm8zOLxeS3XM9iA,123
TlT2EFyVbfkHeQM1zlAHgQ,120
nKVG5olRlsOmZq9pWuN86w,123
FuxEwSFbJ73D7UuIdiIBPQ,123
lQpxpk_ZFJ_ZtYNYhJQv8Q,147
6f-RoF5KkZwCPoh5iAo4jw,123
f0ZE8gyEPhcjPnS3A-r_xw,120
5_helv06ALsr485e6_IXNQ,120
TWmfrj9DjmG_B28j6cU6Zg,123
4A4kP972gXDxBQTU4nmyEw,120
8rzomjbAjfAQYLZQFtAVVA,120
AgUYUBTHnQZL6No_1ljP6w,201
8mMcUJuNLmuK5nRGIWHJZQ,123
SvGomBgqbDWkx-SpPzIS9A,123
Ja3oFp09rMTa6t8mOnejvQ,120
qhdwhLuZclpZNw2U4jzKYA,120
ZK0Q-hn46I8JrRTleg_dYQ,147
ANHCo9X7zu0LdYecc9fk3Q,120
9mYjIQ-9DKMuR8kM5M2gtw,120
DYeqmpmGgCDaPD6u0nxYLA,123
y5TdoIb0kddMn99Ahp206A,120
WlMegJTLkMdo6FO6Vfnq0Q,123
CJX5vuFPv4dYEfuQ1KU94g,123
WZ33VrvFDH-zZX6S7hg3Tg,147
sEZU0ssY_7GlGKeBntkX-A,123
ugIDAeQPfKs9GVBaPUSBkA,123
DYnFGGYU3SkrKT_G4djpYQ,147
jzfZ0XJ4eHBdC-I8OD3GEg,120
lHrN9LDb7xXypKjArimeOA,123
3rWRNL9sFX4YiWPqaUvUzw,147
umrDQGRNied77aVg29_fVw,123
ZLA3QgNVHsBFJfW3hrLzLg,123
7dz5FAbPwF_nZIe9FtKhXQ,120
wk44zeYRlGyqVoY6NbR3MA,120
1aVbXH_4uQCTQU7HfGmyow,120
0xyqLvtr0Zbr4G-gML-QmQ,123
gvvvnP7GTf70IIgrWGpXpg,120
YE6zxtmBmY_BzIPBpfriHw,129
Y_7sZoSLTJ-2mNZS8JS5Pg,147
QyFciCaAJkniP506PP43ng,123
4na5CBQqyWq896-8qOpQ9g,120
VP4y-KK6Y5Z6Na3T6sNJYQ,123
5WghmsZ6sOx0Cd602oEkBA,120
YUUMu8--KHqawES4fDOo5w,147
dPWHFb_sDduzcJdOZSqR5Q,120
-JuHqV9ZIfc0U5JVsicYDw,123
XKM_LOJ3MgBUHxj_7mtVfA,147
fohdNFKScpeCXqiFlsrn9w,120
Xt0WsAGH3x6ZPdqur_MD2w,120
NGJtuD-BGJqhPUzZLp7Q0g,228
W-LuUS7SlPYHEw1Fm_2p4Q,123
63qPRnFAjxtchnSTWBxwbw,147
7TUhNJn9fiaQ6x1YdMt0fQ,115
X2SGQu-YOl2E3cBCwjV0Cw,120
bXuHmdgo3DM7JIYNXN4Ndg,123
ZOwhzeTaDBO0MY3BBgWhLA,147
HvEf99qoDRPnyxFdGzbb6A,120
ieEJoUBXOTnXE2EoKHRJUw,120
TRuHe0bA3z66oqTsXQ7zyg,123
QIahrchu9mUW8DGZla8c7w,123
ET8WuErpImo0zxS673gLxw,120
NzLwCjZKriWw3n8RNZwRKA,147
eoDH1ucFGUGbIZhyK1flIg,123
aSWwfZ38Vi-805mMEXH_lg,201
aZMUdPld420PxZA87w3U_A,147
_kXHHT8RMqx9Ro8gWXE9kA,123
vx_b7JwVR10li0jFT8Mp-Q,120
YJ2Y_asLIlbo-uijVugLow,120
uJxJFlIREuo9HrlfXJFsyQ,123
_OQUFcYK5zynvTnTim12Mg,120
2KWkeOk1KaH50Es_A-8cnA,201
vqG1Z2XpS_PryPsfY0CSng,125
9GQgjFahIzjOLR46bb0nUQ,120
C2jzQ78vtQyKGTkrIIecqA,120
W8f0UUpmVX5Vnar3TDNojg,120
WB1albu5FvNP16BAtTIIVg,120
SopKGdNL3mDd4NOimR9zgw,123
CjCVFZurydHXPAM2Zu8NzA,120
IdXQueEXzu6-tRXru4-iJA,150
H_lueIkypoxqV0yD92wbzg,123
cnygKF2DuDUCGHMz3THbyA,123
LHkmw9RxEzfF5xzR2ZohXg,120
j0GIt0EpmpWqms5WbPl5Bw,147
S6ipebg_e7NtbNrYEOAzGw,120
G63I6tTMcQDBavorYBWUSg,123
OyhA7XXkLirCnFPZ95ou2w,123
DAgfs8oUQ7pTVNurZh9Rgg,120
a3hjBPsnpcTpcquQXLeS0w,120
RHhio6zarLCeYrsyKna23w,120
EmyWhFHfk1zvU5Gepywjsw,120
62HlThvB9Rm2QFu_OdXe7w,123
EKUdxxPirhQgwHI9OpY0FQ,201
KygZHCyQ1SH7t5TWHCRXhA,120
5d4ylGkoPVdoBYYFMpwsAw,120
lY2RT75tYZCb2YHWu3bbNQ,123
f6DiDVwNgZuRkGKWqNEDyA,120
9CkeCB1VzP2VZ221VnWK_A,120
gPRYo80661Y0iK3_-xq0fA,120
kPi1prVK54oQcUp1qKcSKw,120
-_au0A8WcRW1z7sAnyl6-g,123
ROqguJiDvDB6rsFCyk2MCw,123
pzcqjJ3iBfjQyt8PzgHsYQ,120
g-JpN7DDCV6Mvth1Yodf5w,147
Fmnqq_eqF7qd6VNnZj6tvg,123
lvU7Mu7YU_2Gfw6QvsKqqw,123
-jbwk9eHpx-oecsOePTdqQ,120
7b634KHxYwZ3nuMrf1Sasg,147
