business_id,AID
WP02YOmOLNAyb54Qt2zARQ,9921
YUE5S4ReiM4dq9qkKbDMwg,9842
VezrSdSKsYX5jtiuMfYa-Q,9759
yOBDY3fpaTpX4Q5JpmExMg,9842
0aT7sqTIIv5zMApt4p4VWQ,9840
D5p1utHnonidTySCM9qcUA,9842
Rt_M67qJU8x4QGhdYwnkAQ,9840
siuAD-vFRYAjozc332wq3g,17133
Q3Icf7PVkA5F5iFpLRJcTw,9761
fP-26GHwqVt07cgAAaC2IQ,9923
zMnojW6x-1-nVu0uCd60Ew,9842
fe-NZLHhRVqyWsq4oMBGbw,9516
Zr2rgAuH88K2Hlp_Uo0BEw,10251
JAG74bLF4M_7y_WMGpmKQg,9839
fVF5wayDyY6ZR5oJB1IK3g,9759
yzJ3B2QsVdLwneX74JQb2Q,9761
36ckWelVitpgX16g7lecqA,9845
hoEZtpjQnBolxSmkrxHpWw,9840
d4P7boUqiA2pR59jOlzYLA,10013
pTSZVeKu0Hykw2I0blwmPA,9842
wU_V--OY2HOE2qNcDtRP_g,9840
TQcDrdS8Dbbrayu78G_myA,9842
BrORoLCE5zVY6ekUb6omNA,9842
OqYZdBUgmId7tZMAVpiFCw,9840
-UvOL9uw6NwLrdwGCZSxzg,9759
FAIUM08fHNRbIH0fz8IANQ,9840
tFcmrGLZNEymSnijoTPmqw,9842
7iy93pe0oKz0KLLh8zNKFA,12675
qYdpN-NsF3pEioxGGjbKMQ,9842
dr3TyPA3uztzD3y_aa_mhQ,9840
OWiKC7bjIvc7L2iIuBsHxw,9842
tJHF0eta2A_z5e9nTpONQg,9840
Wgdy4QmwmBOxq7tLxuNfOg,9759
nLU-Dhs6ATughOfmBArpGw,9840
kqIjHVFbhg-mqRGRhpRKpg,9840
y2lttTrB3kyoEG6kDSONbg,9842
-i3pCgQi_Y9NiSSWs6G7bw,9842
UVs04bUfNR95WZd_k2pncg,9840
GtC9soKnY-JhprZ4z6nUaQ,9840
ldGnkfXjRNAxRP9cizgr0Q,9840
YK3RMpsJXul-suGJ3cEy7Q,12027
-dqK97OczNSfrfa71cuYmA,17049
lfdVkfDjlajrWyFo485uig,9759
momjERcb6G6ienrfPuNArw,9842
Trs4cEYdP6AX_KihTk9kWQ,9842
G-uuABMCbX0MYf0gQDVfKg,9842
62O27qrgr_yl--a3DwiW3Q,9842
0mb-rhWhjrlyiNFGrH_FbQ,9842
jZARZjPedelwxgCmVRgBQg,9840
pvQgNYdh37cIiyqt7d08Lg,9759
00so-3NuawQ98XKLPMVFLg,9840
m-KkjBgtiRhtXA10_jwh2Q,9842
i9B6_kxVwunw23TCI_BEtw,9759
GSwncKipCuXVBIYQM2Pfag,9842
_WtxQbDK7B-ExGdeG-2j6Q,18588
3fblSVANhY1YGnwGstRL8w,9840
dI3oP0mHyiMbwpOJT8ZA7g,9516
Y_G2R89DBoiYusDI8H9Yjw,9759
kG_EB5RAsSA3f9HJikI1rw,9851
5CeizAHfOQJOI6sSh0kJmw,9921
ZaV97nuYxH32bthBIzjgmw,9840
XIDhO9YAhsCa0upSkMhGuw,9840
s38vKr-DGXMXuTkUic2qoA,9761
Hf4pcInQdInE_Q0endImnw,9842
qUSisWf5QNIMk8aeVhwKjA,9851
f8IMQgRwo-8GP372MElDGQ,9840
cXYygP7e6JSu9P2ftj3viQ,9842
kLw_FmSiEqYH-MtFhDIUFQ,9842
Fn20yKQ2Flzt0vuM5xPYvA,16320
Jdn-MxhpVMr13RSoQ0Bxjg,9761
Oft6C2yq-1AmcqmutODGIQ,9840
7SSWu5lfjqYPLjiQDAlPPw,9842
Y6L37i6rkqDzMesTN5UI2Q,9840
JIl4gbnh_cORSjSrZgOjAQ,9921
JhqMKce3SOAptRoYHP3Tqw,9842
xw2mHGjTOs-VheN8707czQ,9842
X8pcwoYfHvee6XwR3ju9_g,9840
jk0StiAMwYlye6kHMHvduA,11946
S6LiVc0_LmpT1N0y9ZSAnA,9840
mNiTaVsGHwgjskE8YFh3nA,9842
WsOqIVMIVshUis9kUkG0KA,9516
OBgADmTbPhCNVKFMyxRG-w,9759
Z-iUE4e_VB2s1y0PBoFKfA,9840
22lK-APGWeG1CGQWrw6U5Q,9842
hoLFXFgUY_la0o46ULc-DA,9840
9pTewioF128zRmHKAYGYDQ,9840
6sJFjsN7xj18HDOAyvJ2KA,9840
EWpRPVSiPxWbdJBgNDNvGw,9842
OM91-67wDOw0MJpH8AfIvQ,9840
GAe9ph_zXJ2TaY_bttOeow,9759
f5mHBdlqxbqTCNhJ4QWnRg,9842
v91eTDokcNCHzRvmamWVog,9921
xqoBJepL-cB-M_6Di1Sdjw,9840
a6Sj8jOgM1KW-s3aKLWaKw,9759
FBKC1Xw59-RfkkyGYNbIig,9842
anGYRueZJKYCJefKFccfjA,9842
KaxjIAYLhqXN8-p_iZwgBw,9842
4SQvBWjDh_eUx_10M-eigA,9842
tyqvpbFIC764dnQh0Qpv2g,10490
WyH93nP0qrMSfD0NrLk_wg,9842
hxEzLvZncAaPyXW_0atsKQ,9842
ngqQHvtrT8QxGF3e6yrmeg,9840
FIiArCxYXIhKbFvFRP5mvQ,9840
a-Mo7Ipu_c5y21mmg0-F7g,9842
1iDBWrwjfk4w_ThhL_qTYQ,10569
WeNJ7X9BKC6vYFtjT3q56Q,9842
-GOsHrWPC0meDRgkCEgC8w,9851
fROpvJ_V9q6dAXbi4VwtoA,19320
DM8j5g9k28vEOTM0kz4KVA,9842
p4YvOzp42g3JzlXJny8F0g,9842
MT-lkIacLNyC7KF2dY997A,9761
zZAAiNGU2ySMvAlYbvvchg,9516
_Ahg3MfDXfKrh36NUadNbA,9842
Lvn3RqiiAUYrWIy6FC-5Ow,10094
F6p_k-Q6W_kkAb-s_a0Omw,9842
3_2H8ecCi3c3Azk8t557tw,9842
1WmrBqFd0ZcbuYTOlbHsig,9759
-z0hKdmi9e37zZoUE6bjiQ,9840
yy27y9vFs2-W7jigzAky0g,9842
Pgu0lAQh9937gJpD2AaaAw,9759
ZJCwhT1pMC4Jz0rvJqqyiQ,9851
XO8oVmObhdsGT1Blrby2-w,9840
u75PzfSOCGvXi5vqtx9DWQ,12065
GlxE_VRBdSMxzug_d9XnAg,10004
nkiCOeBKt1Xi8GKgPBYvFQ,9770
O6-ZqL0d3RMGW3XzCxf39A,9761
1n8bvxpBoUOAJsC5csuV3Q,9840
1FbPiw_tWdyjrUcJa41Zvg,9840
61eXtTmhDepujO7_IdA9-w,9840
iRa-394URsOWGfcFqvm1vw,9842
txF4WKY3P2hF3i6VCRD8YA,9840
OF-mx8RSCB0K_XwY1iJjRw,9842
c5N-XCk-ntpyYRsYkwH7kA,9851
o1wIJ_ToTf6nKkumXWxSUQ,9842
L4q6PF-0Enef6gKsDB6EjA,9840
oZyaFqZYf0eqKRiP-aY81Q,9842
IQLnLQYcTwCjwt_ri9dqhA,9842
QHLMfVAdm5HJCqrepwdNtw,9761
zDKH2ua2DauqiWOAP9yz7g,9842
2mEBIa3NSKyS6UIfxpKR9g,9840
ivAe-BA1y3DOyRUKHdPnQA,9851
NkdpsbNiafCM1ENutFksMg,9840
Ap9sPUi1p8Cf20kL_-Wzpg,9840
WoXBfzGHcL3x6ME-X06qhA,11946
O1TvPrgkK2bUo5O5aSZ7lw,9842
VHomsKVp0SccinGIBAfJ8g,9842
Ltznorfn-4xzwC1_IFludg,9840
QJatAcxYgK1Zp9BRZMAx7g,9869
V6u7__4jbEDOgWR8K6qUSw,9840
Qa4eXuZ1IFPwnVXJcpZWtw,9842
B8y-FpC2lqNxd8xI7EJzlg,9840
TdTl_T42gbewHCMQVqZ_xA,9840
sXLdPB6WWaAN_ZsEAmCF0w,9842
2f90tMt0SFkwBJ6exobY3Q,9921
85nvKTJSN8byoeGRxzGkug,9851
cPfFcHhgjCN2W8A9JU2_tQ,9842
tNA7PI3tw02Q_DRvvitANg,9840
IjNM79iEFyOhh2r-C9rS9Q,10083
5XORYO9raiXVZSGGPvjSmA,9842
z_DGwPyUPgCk5Q7-WunsbA,9842
rCzYYVmZxty56Ej50dU2aw,10004
UnWWyBzpo6L1tT3_5mUqZQ,9759
oyjibcwohyExYYp8lMJ7eA,9840
52yWGkwnrQXIjvuMjYxsiA,9842
CRodDW9rSwedfyT_pkA5uA,9842
sgmzN_YnOPtHAAfGlhc9yA,9840
deaiw3nhYgDvq_6GoLFcJA,9840
R5Io6cHT9CC7V5Bb95Vc2Q,9842
zR8n9zX3AMcksUI641DjfQ,10083
SqkJxRXxn7K1s6FxEQhYsw,9840
aY8xiGLpTjIkz6FAJbCy7A,9842
hi2EpaTqR9Wx-aj05-eyfg,9842
sWWMidrpQmXOhCTrs6xAZg,9840
N3WQPXoVeCuzqyPIvWIX5Q,9921
DUAKXNEh7c2v8mu8nWKYOg,9842
V3iwQve3TUPc5CA7LLVDSQ,9840
_BaA052qAWqhKbCQ4s-_8A,9840
yEgdNtrIuF5Jf34nIjyKug,9842
p_UGjjNbL6Sa591C54kCmA,9840
FN-5HISn0yi5GTM83Uy59g,9842
sCewr7cA5ra7yd6jBfEe9A,9842
PozD8qMsDRhj5VhzhbIFDA,9842
7bKDFnTkYzlYEfU7hJ9UtA,9516
k7WRPbDd7rztjHcGGkEjlw,9842
P0uVXhWUYqEn99rY1WJe4g,9840
wWuGa3OOQJro_XGe-GKBXA,12027
QlSpPzc4Oy05ic-PsoYH4g,9851
fE7x3Ui2mzdwdfJnd7r_1g,9869
lDkntdGxMNZ-lGnvqW5kIA,9759
Qt7BdM-gtofLUndUYmAs_g,9759
PgQZfKQwW6Q9fIvViD7Xrg,9842
xAboCt1b_NoMjzTPOGPM8g,9842
ug_NBv4W_5fZf3hi2h2U_w,9842
aKsM_Dt1Rpg9zRGdHzTnIw,9851
-rCIoxp7pqN3xY7E3-v56Q,9842
p-7tiC02sUp1JtQNtPL31g,9840
zJij4wM_hwJEjIaWPHpzYA,9840
6Q7-wkCPc1KF75jZLOTcMw,9840
s5gkuy9MQfYWzPjt1OWFDQ,9759
2PCz_uVX7GOXtGHNXAPXhw,9761
uQBAiqEx6yYjidHSUoUMUw,9840
XMPBg6r_LqZhy9Cf-4ZJrA,9842
ahSFUPojs9X3-1jP-QPb-w,10572
DPpi9r4FGuR6WfeqQKL4Nw,9842
vAUDxhbsWZKI8NJlsYwCMA,9842
ybbcg01-j7tKJ_oLEY1uPQ,9842
kuuMxk66wDFU5wkFQUuYCA,9842
deL9fV4Jw3XhS0WqGRKgiA,9842
Zx-rz7D4DOT8Kmx97LFAjw,10085
azuEdaQdRDLk5nhMg4ZgpQ,9921
o9thrb4UrI4NJ6CGOAXb5g,9840
hAhvkwAjzvuzxrfu4XI_PA,9761
cTYEiHz8AEOpiwzDY9ngWQ,9840
Apn6Qly16cIUxgB1dYUvjg,9842
9dn5pee_n2dWQfN57xoJpg,9842
puUMzmsCofLK9hwktbJiEw,9840
DdHHjdJm0ygVFc8pV4i0Lg,10094
MKvRBwtfIcH9206rzBeVxg,9840
1lnIoAIB6U5ywPTC2LG8aQ,9840
jDehhKtVZa62k32WHbnc2A,9842
Hlr62QVRX1h9Euk73gBdnA,9759
Wqa1JjkSuviehZ7OedhPeA,9761
nvS8QmE2kfGxtnvfxDCcjw,9842
BGcrYtRjOc6eWtxOpD9cWQ,9842
aS1qJzTGyluRT2tJ09Jbaw,9851
f-J4z3dG820DYjGGaqVunw,9840
7ot8LYmnLhiN726E9dtAgA,9842
3Phhm4suJ-9fVakKXJSMxg,9842
EWo5usxVpjAs25NFBbsITQ,9842
L_9g6y_EJqJ7A7nJMV9rmA,10085
sH3UsolKjik01u0HlQ9_0Q,9842
VtVqCy22D43vtN4WRDD93Q,9759
V9xCRaWVXyOR1M-Jz0nLLQ,9842
D6ux7nQ7cup0nsCFwPiKxg,9840
LNAI2hGXzAFq_9KFwpdshg,9842
3rlp1xCKSxF1-wGTyMxCZw,9923
iX0XUpk34WqHfUuLjPhR9g,9842
khdG2uVwuYPRC2mYp3Nm_w,9840
OXrFWgoz533T8tMRemkiww,9840
udieC6Fa-XMlZhGTTF_RPQ,9761
tE8IN4vn_54JMUvTHfpqaA,9840
qnFdBp12seAxwe2_iHM2bA,16401
Kdt5XrqARBMIH694fgnyuA,9842
_Ss4d4dYzehTmWJGpkqL7w,9842
d4JTF7OUIMpxpIHVl9wPJA,9842
d5jY-uA0Zh33oFhENHuEcg,9842
EEGajOchS2BIZNvJcPK3uw,12027
4t6z1AT8qBfwaBm13d1GMA,9842
LkfdCPTWU4BNWWpou60Lww,9768
bPq5Hu-kNhzUVE6H_vywyg,9842
4zD8uwQd1RCbpN1l0fJ64A,9867
SESxUf6mDI-Gw9AkY0Tsww,9840
hZaTI-r6eJcabuyY3e0TdQ,9840
4jK6jBV8rzX0dhm6dYQl_Q,9842
zZLC1NfOQMfkqCHRWEq69w,9840
X4FnWdB41OprhZXuHFeq9g,9840
2ijUbDLJRuVtELXdFFzzyw,9840
W4k4E2dbDN6bwtPPgNm-XA,9840
5PlbORAcmUAJ0QCMJRSmDw,9842
IbKwJh9CzLCN-3JjM1DSWA,9840
FxGy4A9oLsD2Xjtxv4ZSXw,9849
rCoAHVl3tXXAE_Kl4MVgWg,9842
iSRVQRoDNgf3IFuMn9r0_g,9840
5cbsjFtrntUAeUx51FaFTg,9851
MYD64NGYbF0n7sQZ-I4o5g,9840
4fMwSAmby7wPkkEFw19xdg,9840
6xBgaXrAlH5KMIW-GPSUzQ,9840
mr9AlGXvTGSIOkjMyLZ6Fg,9842
ZlrHrg7jrbO6blqwfa0MkQ,9842
Go5NmEeWyTJGqFWBPauZ2w,9842
b8iHKolCsC4ZTM8X9-L01A,9840
UqcCjCbN2SIiAGm9YyaNwg,9842
t_jAboryT91beCyJa9qSlQ,9759
YYU_E5ASIuS6HHUu8Kv-Xg,9842
MC4becrrM9ntmnfMrD9b0g,9842
2ZmZbmsTRHogSZR-nJY_Fw,9842
sDhOeNki2qY5l4WFuZs_Zw,9842
9L8UgjIvLfwylrFacB2HuA,10488
JN8s_dgw9nrSzkHnXxNOtg,9842
ePBGDKArVr5YImZu1QP9rg,9840
60uVlCUiLJvq3xNo_3bhQQ,9842
ewhYqXL8jLrNpwQGnGIhyw,9923
AuOkeVkc38UaZeq-u14dCg,9840
RMEzxhYfpnEsWlfozit_xw,9842
ejcVeQztxXY6NX2O2SE0Rw,9842
jPcGeaxe2x8-V8t7KmEmcw,9842
OoYwJANV9zD-_OA4Atu-gg,9842
7F0ccIsqZSaqi1r7SB4nfQ,9759
vdloJPM3bSpQTMlwdFek2A,9851
FSTTDlBYtKqaQLrf0mwTcg,9840
E8cDJWMj5y6nrzcSyu5w4Q,9840
hmltG5aNY43I0NVMGTmPHw,9842
ajkx7NWnjraj_uz20mdbhQ,9840
phslBiJbYRg0xxXUkk1baQ,9840
zQD5Gb2LjPsCCsWXVK2RIg,9761
hrA8586Sa-zBN56_FDtyMQ,10569
eFCh-2zU2Hu7zwEKCYFvYw,9842
JfbbFcJgj8Zfn9SjGDnBgQ,9840
PPMBRhovY0dNHCHFzk7pAw,9842
BSDKbSLFO3CP-uhfcuUCkA,9842
zIyqiWYKrCvAdGeWXXBxFw,12027
shJPvAZ1pdUVm9DORQ6g3g,9879
uLbwNH4tINbqx_88bFp17Q,9842
suE5sfV3HxZD_Jw6-YYerw,9759
Q8uwArm4h8bhsqxw84Gd8w,9842
0nCwewaRirX8wHuSZiaCfg,9759
KfuNW67ZM3jegHT4txnHbg,9840
e9FftJq9v_porLZT7iSEhg,9842
0S4WFZJZhVeM3aAqKjLz1w,16401
Rut5I04WZ2Hm2GEyDwk8YA,9840
agslgubMJJRFG9GGa00WtQ,9840
cLeH08WoBoozrRco89i9Nw,9840
lZTiB75nCqHc8Q4vGZdmoA,9840
FbrwaUu84VmYz4CXEqvjAA,9840
g-Q3rLkyGT-TtiRgE-PvgA,9842
D17zqKVWM5BMC443mDVF4g,9842
QIQIhg0qGxKUMXaENiehCA,9840
UBj-25LU5dxJ9meb-TPc9w,9842
yE0f7SPDqafcaE1D8WsmDQ,9759
-sF3fgPC6ETJz0hzB3gFgA,9842
p9y8sbVHi-0vrsFoMU0jJg,9840
YSYDJTCt5kzY2kKnLNGRiA,9851
9qqdaSdeMV8tY4LBMZXvhg,9842
7gjYJ6leqm2IMJXNpKvIlw,9842
AHrfxUnE1LdhtWTtujFMDw,9842
yf6lJ_zhJwawObRMS1OKdg,9840
EkBJbgHQqcy5bK3aZARifA,9842
7OkUKJNJkurXKeixq_ASVA,9840
PmLFk1s8pPVNXChqETM4MA,9759
9PBfeIO-4_oNTJ_pfyesUQ,9840
3ItnRCpQFlOU0_oJKoS0Jw,9759
xy4C6ntneNlYl-QGnJ6kWw,9840
pFQaji0idkrzv5J-qTQ82Q,9842
kl2kuAgGZ7tfi9kznMhQNA,9761
hAlQWeTPcQRqowYGzaf5ag,9842
LSXqMO2B0nD3gt-GX_5a4Q,9842
EFdfBcpAkBIvDW4RolgEiw,9840
2zufEbSI_D8t3WPCgShw-w,9842
m8LwM6D7UkgZxCj7uw68GA,11948
TXiEgINSZ75d3EtvLvkc4Q,9842
Mn6PbumS7GL2v3jPilTaeg,10571
nO9rDhbxekZLyHaK5GEMfw,9842
l4pAkHCVUKAcDvo-iNSbYA,9842
8rIDfnWHSo-K0Xb9Y1gjrA,10085
WqjHEdAftag4ixm09POepQ,9842
dNy_RP9YolWZ3DmZTzRyOQ,9842
YDM2mRIX5vB3feGiKhFk6Q,9840
f1DAsjOu6Zq1o003yub79w,9788
I5YF1kl3LCVM6nDeP8rUzQ,9842
wtg854TL8XL454Nm7T1UJA,9840
0BO3-F1y7nyTEmqb_ZivzA,9921
tUxOHYVW6e1l2frBQ7pAtA,9842
X1r8ugVdi4r6siqkNmIkkg,9840
n-5dPbGyziS0SOkVDTquFQ,9842
sdh27i5q0EcAKagBDNQw3A,9840
mgQGkdI-qpj7ugWD0Q2LpA,9759
SuMi4hxed5qk-M8IklFg8Q,9842
IiYY8e_I7wFt0xo5I-6GDA,9840
Bpi7titszFYy7--vftq6Yg,9759
rj5TMsJ3Hq5QUm9RzJYKcQ,9840
T4JGbW9XEGQVrLpQcNFXtA,9842
FjkUqb8hvuEyUGam-3KWeA,9842
PrwXfYk-EZpiw5aehyBzzg,9842
HG3ROmv3FJZTMJPpThSXOw,9842
_ZZs0xaIg_evDhtzgYFYtw,9842
H_CKS6wY2_uFWJrHhCZBMA,9842
x792tXM8gIf6-nU2IiiAEQ,9840
x7V4wx8O_5EWP1SacNtWSQ,9840
scDoMngWB0k37qgb7Ec-tQ,9842
hTZGMEKTtaY0wwB-czFxxA,9842
hbipF-PtqC2RI70Aqx4mlA,10094
8nMgZDgyvDvduIWw9DfuPQ,9840
qd-nuT8GlS3hsjKmDDj72g,9842
h9r-Uif_y0b6x80IJFzXLA,9869
HnYIhqta4432AsqGBcSlfg,9840
QHZw2L6LV1qmExNJbfhIsQ,9842
BXiB8DKi1nRmdyn39QjxQA,9842
bX0xK2LM1Yz1Gbv0BGlIPA,9842
VSi-cNgzcyxsQXez5LsOsQ,9840
EUDKL2TNV1kpeUQm_QZvCQ,9840
wObEUSa8S-1o21dNxcQqVQ,9849
oo73pe5tERpDxaa_eSY2tQ,9842
03icrim6SfEQJlejDMbzsA,9842
fN3_baB8ixm9aG-Hrpd6Lw,9840
R0ukZ5FgY_2Pn96Go5mftA,9842
37joQpD9m5AIcrW1c8OBnQ,9840
6eZSIV10RAdZRNXQLE_w6w,9840
5nZVVPO_cYH9aQeClTP9zA,9842
zrISVOWSwUkbEtWKAx04Hw,9759
xbCLTxUYvm1ZMzBYtKEq4w,9759
Xp46hv8TxejNDGbJJ2cfQw,9761
XxDjuiNzGxBiTasXOEx13g,9761
Z4PkpJDhnfcUO0bje-w4kw,9842
hrQrFNwYGbacaXNDTDBXVw,9840
xfB9-BQ7JKtPy99KRz5niQ,9759
jHB0Rb_xjcUy5po-XQAB-A,9842
G0B4WeOehT6wGk1JvvPDHA,9759
4r0Ho5rbAZ_BhXvpQmxbag,9842
W1pj7OeYz5oF42vACSoxmA,9840
EQIT5u3x0TX_hFGi8C_fpA,9840
dAVgrmzqBfn85zTgDP1UgQ,9842
0HX6vATcczEjEquABzFK3Q,9759
N7iOez1IbRc8wErxJLt5CQ,9840
wymUX-o-ytt31yUo_FI4-w,9842
3L8D5tGJ4FzQQo6ZMvbVYg,9842
Hz6pXloEBWboBaJuEpk0JQ,9840
3-Bm90nXNtwLFyDtlj9olQ,9840
IjZSfet3EMiQhhvA7TMacg,9840
vJaL_UtIRkpmczGrwLSs1Q,9842
ZwRFTD84EUnCFIhp1VoIPQ,10083
O2IPbv7l5frXpdwnSZIicQ,9840
z9oJeVmNEc3F0ToZ0x4WuQ,9840
iTI-k3c6361-Y6drdSQ3uQ,9842
PeEfojzwaDez7PyIIktXgA,9840
IOmlp-I18fB8t43DjQMDNg,9840
DIK6moKwvpaSMUIrxpOq8A,9842
sPGbBt01zybTxV2FRdRaDQ,9761
n7V4cD-KqqE3OXk0irJTyA,9842
1Os0g2rh6I50ZIXEZSaNkA,9849
woY5rYqcdtzHRJnWarLuAg,9840
UzsXZoePcmt6RWo00qNNAw,9842
Fx-11FHhKpx7inwuT1j_2g,9840
QNdNPr3f-WdESYo9WabWpw,9770
dKncjeWnvdqYiNC8l26fog,9840
v4EAzXkZeZud-CzyBG9skw,9840
Ch-qbTrhJ4igKZgzwIMr6w,9842
oyjkEn5fAqcGNsBbqc8LTw,9840
4vzxDkAcnOQEQcs4rk_7-Q,9842
Uqs18_AgDYsByvtSSOMzkw,9840
pt8hWqV-qLokefjnvQu_8Q,9840
lDr1pXOU75er2vmFigQc7w,9869
Q5cwBuHfkt3NjnDrxA-h8w,9842
eXbvy7uAzJRQoDRg1FAT1A,9840
iO86eCaZJBHqi1sZ1ELk6A,9842
yPzcnXlZ4VfCqPrXgwbS9A,9842
KVwV03I-APnUlAWmnz__gw,9840
uNsMn44UOp58l62_Jj8bmQ,9840
Xav_5NIz-mOZfwUwSOwrTg,9761
NeDqVEiin0q-FxCvOKiERw,9842
WmHRxbW3m8cngS4e6T8Cnw,9842
1rURUVztowOl0lMoVHyNpw,17049
itnExCtgV-49SKgMs3M7kg,9842
3XmeCcAHdQwdEUh71SFMTQ,9840
dgTCrIlHmwijcBbOeh2aHg,9840
bZU80cosBR5btXby1xCOyg,11955
Bqizhjps6vdRQAzGte94ow,9840
2YnUIGGmhoJX4Cd61nQLkg,9842
pX_Gr9L5gXhmNx3YQe23Nw,9842
yKJCTTGgUr8IHyQDk6NKfA,9840
_BurpVcmKZRovzqW4cm1qw,9842
ib0RoGGWpz_QXgBy2Y5cQg,9759
AIasveRX0245WeAH0C46Uw,9759
gogO5RF4Rqz2THF1ATcCew,9851
G8mz50lT484Ak6qP2N-whQ,9840
Z_AwsZrpZ4jFio-j4bMSTw,9842
TqcynTkmvUceKUHOy2GBeQ,9840
c-fOJM0NzMx1ACV9PPZNhg,9840
1inJN3DOaJMuPMB7DvPs5g,9840
T3xarRKQzQ8_bOdsEQDiZA,9840
Qihead6oTtWCwde3TBqlGg,9842
XpyYSWF-8xi_aZ67RUuk2Q,9842
1HfkEkNhI6XJXkgrCTBKpw,9849
5KgZD0CDNpUjbdV7OjUuXA,9842
s44Pr0mXmAtxiRqz_m9CPA,9842
fOAf6lQHhPn7qybtHKxsGQ,9842
mzREMIknfmagJugibXrCsQ,9842
OfITr0B8bZU3vukSQJIrWQ,9842
GFsZyatl9BFg9F3rDtR9aQ,9840
sZjy5U0AEXr7r2PZPi5rMQ,9840
fI1ZE6z4cyajLW4eqeFgXQ,9867
_toz5ca6UeEMm-ScLakofg,9842
n-gTkttH1ZcUhbQpaPddSA,9840
FKeldilnprVw-pFurmX6Pw,9840
UIJnUdvM0J39JqK5ubR7bA,9840
94EjzQ9cp7iVctFNe0SSsw,9840
nMV7Sn15I87tDlHJiSE92A,9842
ySkrz264l39YRcZ2-48C1g,9840
onAgdyI7pXutWgfxx9BRhw,9840
hep6meAKTP55OZImraynwQ,9759
4Bgt3kf4_aST9T5SBwW8Vw,9761
268joWeJM6ztZhoyzNNVGw,9759
V94gk_Vx0Ot623UGHG6PrA,9842
ZpPOPR5BfxBRCIZGNFJFhw,9842
AsCdjxtQKvn-s1OyyG-joQ,10094
Wd3xGiBYqX_N6wqOAoHsQw,9761
v5kZsm1p6N2N3fwtxm3FHg,9842
Kyl7Iaubsz3vvfykxdcmjA,9869
_ewxwEwJM-IYfIYnKpQOZw,9842
ukAUNyzUcBA4Su8UKjaJKg,9842
iLPBZ_ic0LyiviqfXbkjwg,9840
FdiZDOs8LbSnBpA_e5R5HQ,9842
HFyMS_9yLaYN7GIcXzcboA,9842
-weah7G6XZrdmE_0scCyig,9840
s1-MHTw5mdYmgqma-czQnA,9840
Tvw-7siA6FtCSwRikb5FVA,9842
xaAt3ZLSjZ8LXpht_eDg4Q,9516
Z5T-muBHTERxj3jFqhiLHw,16401
SNNrb5T4dn3DMq410HIpxw,9840
nJxSlfv4PdYcFOANK7NU5A,9840
QgsdA8aEWqbns5XoI37TEg,9759
IKCVtAEzYNDENgGdb9WW5w,9840
e4BSPTPc5DLjvdJY18EaVA,9842
Ybm9oTg0TwlvTw9Wo5PXUw,9759
4n-dVQjgPPSg_xxuLB_QLQ,9842
jWHr_b19C1SjRvfI9jbdmQ,9842
e3D-zDL66uIaTFOdjJv8SQ,9840
MMkxpsumAUjBspyf9tyMuQ,9761
3Nx9NCzMTXC6jFgdk2mDGg,9840
t7G5dq2Z0iUk6YHXHj3Hjg,9842
cY70RdP5w6gxRhY-wZ681A,9840
yRTwPIAjJ5u7Nqg8TeeE7A,9840
oEz2EzO8iWAl2ORTyrKXuQ,9840
5Jp7R4_0oMDUfX-_4tBo1Q,9759
qI15oUMWusLnovlnV7DTSA,9762
PAcD5cYk9yFtgUYvejaVfQ,9840
mOF_0nlTRu5NxOu6MsOAQQ,9842
o5nPu-ITfZ2OYx-6cU3moQ,9842
Cfz7LhfiUl-5OrENoStctg,9842
ojk9NWd9QTWIhu55EN-hcQ,9840
ACK4IeBwuV7SRGDjkDDhQg,9759
gqjUOwxbj6wt-2SO5fGRPw,9842
goI2fAh1s3byFt7epsa9BQ,9842
J255D4FdBCZYEhFr3z8_kA,9759
XUlQ4BVoZH6rnAT40cYGOQ,9842
UGiMMw54qYxac0eE_cBbaA,9869
mZsvMd5RCat1d3KMSD5tsg,9842
YTH6cK0_WuizHfe89mBiWw,9759
OFbiUooV4CqLjrvdOBXz-A,9849
_T8qy9XAKAFLJdmoLg1Q-g,9842
XuxKpCqnjpW_VPxSho4djQ,9840
2wrzJrML4I00e-11UiV4iQ,9842
_AqONUa91mBuuxS4bgSRBA,9842
3Zgo3Fi1DayoSkm89NweKA,9759
eahfGaQEkrsOkjyYHAaT-Q,9840
YjPWt-V5oMkakdRWrALb8g,9840
VAXp38_w_6L8iHxYIcuGAQ,9840
BGNQxNjJhIDtHqJh5mT_cA,9840
wDMgjv968uPOxtRf8FsXEA,9759
kpZjgADHSklBk3JqcO4b4Q,17133
U4NqED1vTfMvS8MeEpBcLQ,9842
nYzCr8fcJ2ci4aiB1-hB6w,9851
QjAa1btsfKXKCorXeb20Vg,9840
bwgbuxEAQvMae1_k-Ni7HQ,9840
_287i8ZeEf0H1LiqPhyvBg,9842
uynbRIP4g85lp87xBJUaTg,17051
mZULBMjzhkQub7nqtHqSlQ,12027
fpwW7tRHcyypMCivWnIe8w,9759
37HwZHYX2T3uvPWCut4oXQ,9840
yatT2q_zmb4-yvzr9Bx5lA,9842
uO-jz7dBD1pzu17V_RIVLw,9842
bVE26iEtkEsAWZHMVyAPeQ,9842
JqSdd1Jj6UDjgPtYSPdsVQ,9842
